eps_c,eps_T_PM,eps_d10,eps_d50,eps_d90,eps_T_TM
-1.4796853e-05,0.04071045,1.8638966e-06,8.5975626e-07,-1.5432597e-06,0.02722168
-2.1263957e-05,0.04119873,1.173903e-06,3.6120764e-07,-1.0289077e-06,0.025909424
-1.8551946e-05,0.04107666,1.1761731e-06,3.6961865e-09,-3.4909463e-06,0.025756836
-1.4781952e-05,0.043121338,1.8620631e-06,-6.391201e-07,-5.118287e-06,0.027648926
-9.1046095e-06,0.049468994,2.5166955e-06,-2.834422e-07,-3.6012498e-06,0.03253174
-1.0162592e-05,0.060028076,2.2287131e-06,5.19678e-07,-2.6279013e-06,0.042816162
-5.5879354e-06,0.06491089,1.6925042e-06,5.0480594e-07,-2.7100614e-06,0.047332764
-7.8082085e-06,0.06781006,1.4832767e-06,-3.0332012e-07,-2.1063315e-06,0.049346924
3.0994415e-06,0.06933594,1.2890087e-06,-3.2337266e-07,-2.4595065e-06,0.050323486
-2.1010637e-06,0.07312012,1.0309741e-06,1.633307e-07,-3.1728123e-06,0.054992676
1.5050173e-06,0.07461548,1.9249565e-06,3.7706923e-07,-2.5985064e-06,0.055755615
-2.30968e-06,0.07574463,1.876353e-06,3.845489e-07,-2.5563058e-06,0.05645752
9.685755e-07,0.079193115,8.6505315e-07,1.1007069e-07,-3.6605925e-06,0.059387207
2.6077032e-06,0.08029175,1.2570235e-06,-3.2188836e-07,-3.4480763e-06,0.06008911
7.197261e-06,0.081726074,2.056593e-06,-3.0719093e-07,-2.0165753e-06,0.060577393
1.2233853e-05,0.085876465,1.6300182e-06,-5.525362e-07,-1.2457022e-06,0.06549072
1.1444092e-05,0.08935547,7.4037234e-07,-6.1129685e-07,-3.0251977e-06,0.069122314
1.4975667e-05,0.09210205,-8.006464e-08,-2.1545566e-07,-5.5766723e-06,0.07357788
1.6868114e-05,0.09353638,-1.3629324e-07,-4.8070797e-07,-4.772388e-06,0.07376099
2.4318695e-05,0.09365845,6.843766e-07,2.5291229e-08,-3.3338729e-06,0.072784424
1.6346574e-05,0.095184326,6.670016e-07,3.1196396e-07,-4.327303e-06,0.07421875
2.785027e-05,0.09613037,6.305345e-07,3.251771e-07,-4.6603673e-06,0.07437134
3.07858e-05,0.0970459,5.798065e-07,3.5419362e-07,-2.8028153e-06,0.07382202
2.8073788e-05,0.09609985,1.4369143e-06,4.1304156e-07,-2.2359309e-06,0.071899414
3.4049153e-05,0.096069336,2.1094456e-06,4.133617e-07,-1.318549e-06,0.0718689
-4.4450164e-05,0.08862305,1.0304502e-06,-4.5538764e-07,1.6374688e-06,0.033843994
-0.00018253922,0.10159302,-6.414193e-07,-6.449409e-08,-4.3859472e-08,0.055023193
5.0738454e-05,0.0018920898,5.7640136e-07,8.7649096e-07,-7.8670564e-07,-0.037078857
4.300475e-05,-0.006866455,2.662302e-06,6.2730396e-07,-7.36909e-07,-0.046905518
1.6793609e-05,0.022369385,1.1552765e-06,-4.0780287e-07,-1.6950944e-06,-0.010040283
1.3843179e-05,0.017822266,1.1191587e-06,3.7433347e-07,-1.6659324e-06,-0.014465332
-2.115965e-06,0.015777588,1.1330994e-06,9.0614776e-07,-1.5013211e-06,-0.015594482
7.4505806e-07,0.022094727,1.346023e-06,3.4822733e-07,-1.000677e-06,-0.010131836
4.157424e-06,0.023132324,1.3068493e-06,3.5666744e-07,-8.9386594e-07,-0.0093688965
1.7821789e-05,0.02835083,9.590876e-07,-2.3236498e-07,-1.0928197e-06,-0.003540039
-2.3692846e-06,0.02999878,1.3466633e-06,-5.837064e-07,-1.6376143e-06,0.0703125
5.77569e-05,0.6819153,7.52887e-07,-8.0122845e-08,-1.3899407e-06,0.7677002
0.00010176003,0.32202148,-1.0619988e-07,-2.3210305e-07,4.535832e-07,0.35064697
4.5523047e-05,0.19656372,1.0091462e-06,2.8553768e-06,1.1302182e-06,0.24917603
-0.00034053624,-0.043792725,7.1834074e-07,2.0357547e-06,3.2008975e-06,-0.049560547
-0.00033007562,-0.012969971,9.560608e-07,2.0735897e-06,4.143454e-06,-0.044311523
-0.00019396842,0.097717285,1.9445433e-06,2.8799986e-06,4.5479974e-06,0.042144775
-4.0993094e-05,0.20431519,1.8160208e-06,3.09819e-06,3.693829e-06,0.1232605
6.951392e-05,0.3421631,1.4227408e-06,2.7519418e-06,2.7113128e-06,0.25332642
4.6119094e-05,0.4216919,1.5833939e-06,1.9801664e-06,2.6503694e-06,0.33462524
0.00017014146,0.40203857,1.3938115e-06,1.5152909e-06,2.33631e-06,0.31188965
0.00028766692,0.21148682,1.3742247e-06,1.6052218e-06,1.6600534e-06,0.09185791
0.00026591122,0.09741211,1.4675024e-06,1.7156126e-06,1.7264974e-06,-0.03427124
0.0001681596,0.10177612,5.5032433e-07,1.1210213e-06,1.3170065e-06,-0.061767578
-0.00012232363,-0.07620239,-2.8292998e-06,-4.0154555e-07,-1.8731225e-06,-0.2715149
0.00068351626,-0.4958496,1.05449e-06,1.6879058e-06,-1.1789962e-06,-0.30981445
-0.00016076863,-0.30773926,1.0617077e-06,1.6281556e-06,9.163632e-07,-0.32836914
0.00021132827,-0.37860107,-3.1583477e-07,2.3807224e-06,4.6962523e-06,-0.1701355
0.00010056794,-0.32144165,-1.7655548e-06,-1.4992547e-06,3.4429831e-07,-0.15673828
0.00012990832,-0.13998413,9.610085e-08,-1.8495484e-07,6.350456e-07,0.05078125
9.7349286e-05,-0.19540405,-2.2054883e-07,-1.9875006e-07,5.647016e-07,0.006958008
7.045269e-05,-0.22244263,4.9351365e-07,-4.7672074e-08,-2.4680048e-07,-0.014343262
8.364022e-05,-0.24679565,1.2608944e-06,3.0591036e-07,-1.4144462e-08,-0.04397583
7.663667e-05,-0.24761963,6.4310734e-07,2.9499643e-07,-1.3079261e-07,-0.060302734
5.3480268e-05,-0.21166992,-9.165087e-07,-9.57516e-09,-3.404275e-07,-0.036956787
2.8342009e-05,-0.190979,-1.6127306e-06,-2.2363383e-07,5.0873496e-08,-0.022033691
6.2555075e-05,-0.1730957,-2.4278415e-07,4.5081833e-08,2.2316817e-07,-0.0038452148
6.2942505e-05,-0.16491699,3.8417056e-07,-2.05182e-08,-1.5835394e-07,0.004760742
7.849932e-05,-0.1680603,-2.3795292e-07,-3.9106817e-07,-9.2806295e-07,0.0014648438
4.4971704e-05,-0.17324829,-1.9051367e-07,-3.3320975e-07,-8.7576336e-07,-0.004547119
5.967915e-05,-0.17977905,-2.1359301e-07,-2.8553768e-07,-3.3713877e-07,-0.0113220215
4.3988228e-05,-0.18411255,-1.2651435e-07,-2.0759762e-07,-1.6301055e-07,-0.01687622
4.3988228e-05,-0.18560791,-1.5588012e-07,-1.1783268e-06,-2.7084025e-07,-0.01776123
6.610155e-05,-0.15805054,7.0928945e-07,-9.723881e-07,-2.5902409e-08,-0.020050049
0.000110358,0.10140991,-7.5408025e-08,-8.3222403e-07,2.57598e-07,-0.012573242
9.651482e-05,0.059387207,-9.383948e-07,-8.767238e-07,-2.386805e-07,-0.06896973
7.741153e-05,-0.04046631,1.2619421e-07,7.170602e-07,6.2194886e-08,-0.1670227
8.049607e-05,-0.014953613,-6.0367165e-07,3.9604492e-07,-1.02154445e-07,-0.1399231
8.624792e-05,-0.013336182,-6.124028e-07,-4.202593e-08,-4.3434557e-07,-0.13739014
6.631017e-05,-0.023498535,2.9162038e-08,4.3510227e-08,7.7154255e-08,-0.1472168
6.861985e-05,-0.026947021,3.6525307e-08,8.5070496e-08,3.7509017e-07,-0.15045166
0.00010737777,-0.027618408,6.7797373e-07,-9.42091e-08,2.5879126e-07,-0.15081787
9.3340874e-05,-0.028381348,7.315539e-07,-8.192146e-07,1.9877916e-08,-0.15072632
7.297099e-05,-0.02709961,1.831213e-07,-1.2324017e-06,-3.4092227e-07,-0.14886475
7.811189e-05,-0.022033691,-3.121968e-07,-4.528556e-07,-4.3955515e-07,-0.14215088
7.341802e-05,-0.0074157715,-3.039895e-07,3.9560837e-07,-1.0424992e-07,-0.12689209
5.929172e-05,-0.0034484863,2.415618e-07,3.3149263e-07,-9.164796e-08,-0.12210083
8.9630485e-05,-0.0040283203,2.248853e-07,3.2581738e-07,-9.45176e-07,-0.12298584
8.165836e-05,0.0064086914,7.919152e-08,5.00062e-07,-1.6514095e-06,-0.1121521
6.791949e-05,0.016662598,-2.8597424e-07,1.6071135e-07,-1.439912e-06,-0.10168457
7.4103475e-05,0.028137207,-3.0023511e-07,3.351015e-07,-9.832438e-07,-0.09033203
6.3329935e-05,0.040618896,-3.191817e-07,4.263129e-07,-1.2671226e-06,-0.07809448
4.862249e-05,0.051239014,-4.6391506e-07,3.5433914e-07,-7.9814345e-07,-0.06762695
6.16163e-05,0.06524658,-9.2649134e-07,1.5529804e-07,-9.940413e-07,-0.054626465
4.632771e-05,0.063690186,-8.925854e-07,-2.2730092e-08,-9.798096e-07,-0.056518555
6.300211e-05,0.07220459,-7.712224e-07,-1.1586235e-07,-8.68662e-07,-0.04776001
7.134676e-05,0.073791504,-7.148774e-07,-3.3172546e-07,-2.3073517e-06,-0.04611206
5.7563186e-05,0.08416748,-8.745119e-07,-7.1240356e-07,-2.295652e-06,-0.035614014
5.7533383e-05,0.09555054,-9.84146e-07,-4.125177e-07,-1.5754194e-06,-0.024780273
8.942187e-05,0.10345459,-1.0137446e-06,-1.4918623e-07,-6.406044e-07,-0.017364502
8.249283e-05,0.10522461,-1.0279473e-06,-3.5369885e-07,-9.4110146e-07,-0.01651001
9.378791e-05,0.107421875,-1.1056545e-06,-3.351597e-07,-1.0018994e-06,-0.013885498
7.9363585e-05,0.112457275,-1.6320555e-06,-4.3615e-07,-5.1490497e-07,-0.009918213
9.1820955e-05,0.113220215,-1.6802223e-06,-8.0894097e-07,-8.524512e-07,-0.00894165
0.00010037422,0.11047363,-1.1123193e-06,-1.0229996e-06,-7.9977326e-08,-0.011810303
8.72761e-05,0.115112305,-1.1784432e-06,-1.5449477e-06,4.7439244e-08,-0.006591797
7.981062e-05,0.11694336,-1.1650845e-06,-1.7320563e-06,-1.4115358e-07,-0.0038757324
7.9244375e-05,0.11956787,-6.1048195e-07,-3.395544e-07,-3.9755832e-08,-9.1552734e-05
4.659593e-05,0.12249756,-1.1058582e-06,2.5250483e-07,-4.2811735e-07,0.0038146973
7.0258975e-05,0.12741089,-2.0672742e-06,-1.0563235e-06,-4.5573688e-07,0.0071411133
9.0926886e-05,0.12057495,-1.7374405e-06,-9.660143e-07,6.9930684e-07,6.1035156e-05
0.0001039803,0.11917114,-1.1093216e-06,-3.6525307e-07,6.573682e-07,0.00039672852
7.073581e-05,0.11477661,-1.1092052e-06,-4.6609784e-07,1.2377859e-07,-0.0030822754
7.803738e-05,0.12005615,-1.2001838e-06,-5.4197153e-07,4.170579e-08,0.0021972656
8.7708235e-05,0.11477661,-1.0886579e-06,-3.4400728e-07,-3.7800055e-07,-0.0029296875
5.9202313e-05,0.11917114,-1.4025136e-06,-3.9688894e-07,-1.5870901e-06,0.0013427734
9.3743205e-05,0.11807251,-9.133073e-07,-3.9770384e-07,-1.0369113e-06,9.1552734e-05
8.305907e-05,0.11193848,-8.4607746e-07,-3.820751e-07,-1.0486692e-06,-0.0071105957
6.93053e-05,0.11898804,-1.4977995e-06,-3.6510755e-07,-1.1561497e-06,-6.1035156e-05
7.237494e-05,0.11160278,-1.6257982e-06,-3.8475264e-07,2.7325586e-07,-0.0065307617
8.4877014e-05,0.10574341,-9.835057e-07,-5.26692e-07,-3.4197e-07,-0.0128479
7.171929e-05,0.09640503,-5.840848e-07,-3.2014214e-07,-2.4581095e-07,-0.021942139
8.998811e-05,0.09854126,-6.216287e-07,-1.473818e-07,7.709605e-08,-0.0184021
9.9122524e-05,0.097351074,-8.481438e-07,-2.2459426e-07,9.618816e-08,-0.019683838
8.7454915e-05,0.104003906,-1.1916272e-06,-4.0841405e-07,3.1196396e-07,-0.01260376
8.170307e-05,0.09686279,-9.1127004e-07,-1.5244586e-07,2.0008883e-07,-0.01940918
8.125603e-05,0.09542847,-1.2009405e-06,-1.23051e-07,2.2316817e-07,-0.020965576
7.2836876e-05,0.09338379,-8.624047e-07,-1.960434e-07,1.7849379e-07,-0.022979736
9.979308e-05,0.08306885,-2.2511813e-07,2.4709152e-08,4.679605e-07,-0.03326416
9.11206e-05,0.08935547,-7.9598976e-07,-2.0751031e-08,6.2189065e-07,-0.026763916
6.900728e-05,0.10360718,-9.731448e-07,3.3382094e-07,7.8987796e-08,-0.012908936
7.098913e-05,0.0942688,-2.5564805e-07,4.3865293e-07,3.7060818e-07,-0.02230835
0.000109016895,0.09768677,-4.2520696e-08,-1.7083948e-07,5.4045813e-07,-0.020202637
0.00023263693,0.0524292,-2.4630572e-07,-1.2450619e-06,-8.546631e-07,-0.061340332
0.00065365434,0.0012817383,1.4871766e-06,7.4889977e-07,-7.934286e-07,-0.14480591
0.00041787326,-0.049560547,-1.0369404e-06,-3.692985e-07,-1.504668e-08,-0.19229126
0.0003399104,-0.051483154,-6.1819446e-07,-2.6123598e-07,2.4359906e-08,-0.19274902
0.00026859343,-0.21896362,-9.681971e-07,-3.1592208e-07,-1.4207617e-06,-0.17584229
0.00019049644,-0.1972351,-7.907511e-07,-1.3993122e-07,-1.3576937e-06,-0.13189697
-0.000197649,-0.24029541,-3.898749e-07,-1.3614772e-07,1.4315592e-06,-0.15853882
0.00021241605,0.22796631,3.649795e-06,2.716697e-06,3.3539254e-07,0.07434082
6.772578e-05,0.22235107,-7.119088e-07,-1.1724478e-06,-9.8196324e-08,0.093444824
-4.631281e-05,0.10757446,-5.926995e-07,-5.7319994e-07,-1.2118835e-07,0.006378174
-1.36345625e-05,0.095703125,-3.9039878e-07,-6.54225e-07,4.6682544e-08,-0.006164551
-1.4439225e-05,0.07180786,-3.821333e-07,-8.815841e-07,3.4834375e-07,-0.030761719
-1.9043684e-05,0.072509766,-6.8102963e-07,-1.285196e-06,2.476445e-07,-0.029846191
-3.3453107e-05,0.07766724,-1.1757365e-06,-1.3088284e-06,2.1449523e-08,-0.024658203
1.0147691e-05,0.09420776,-1.006003e-06,-8.2157203e-07,-2.4272595e-08,-0.0071105957
2.0682812e-05,0.091278076,-6.1353785e-07,-6.845512e-07,-1.2476812e-07,-0.009216309
-3.0085444e-05,0.08822632,-5.805923e-07,-7.07485e-07,-1.3742829e-07,-0.011047363
-3.439188e-05,0.08505249,-6.4985943e-07,-1.56631e-06,8.2334736e-08,-0.014434814
-9.343028e-06,0.08718872,-5.7247235e-07,-6.383343e-07,1.1688098e-07,-0.013122559
-3.6478043e-05,0.10385132,-5.1007373e-07,3.434252e-09,4.4965418e-08,0.004058838
-3.567338e-05,0.0848999,-1.1107186e-06,-1.5042606e-06,-2.7549686e-07,-0.014953613
-2.6658177e-05,0.083740234,-1.3028621e-06,-1.4122343e-06,-4.9796654e-07,-0.016448975
-2.5808811e-05,0.08822632,-7.55972e-07,-6.466871e-07,-7.7998266e-08,-0.011352539
-9.849668e-06,0.07736206,-4.6135392e-07,-1.1704396e-06,1.7741695e-07,-0.014221191
0.000545755,0.018707275,-4.679605e-07,-1.1753e-06,1.7386628e-07,0.042144775
-0.00014959276,-0.09365845,9.0370304e-07,-1.3404642e-06,9.0920366e-08,0.071777344
-0.000357911,-0.021026611,3.0064257e-06,8.3784107e-07,6.9645466e-08,-0.04397583
-0.0002823919,-0.08621216,1.7696875e-06,2.0110747e-07,-5.6036515e-07,0.09210205
-0.0002772212,0.048309326,1.8585706e-06,5.2998075e-08,-6.5923086e-07,0.03060913
-0.0002490133,0.1862793,1.710665e-06,4.3722684e-07,-8.0352766e-07,0.14746094
-0.00026795268,0.19366455,2.0213774e-06,5.560578e-07,-1.0518124e-06,0.14776611
-0.0002643317,0.22836304,2.2070308e-06,3.2153912e-07,-8.21281e-07,0.17507935
-0.00025609136,0.19418335,2.329034e-06,4.1117892e-07,-1.679291e-07,0.12936401
-0.00024469197,0.099090576,2.3648317e-06,5.2005635e-07,-5.3364784e-07,0.021057129
-0.00023801625,0.008148193,2.7877104e-06,6.0902676e-07,-8.418283e-07,-0.07904053
-0.00022810698,-0.036254883,3.29889e-06,6.740738e-07,-8.8769593e-07,-0.12768555
-0.0002118051,-0.046569824,3.0260417e-06,1.1361553e-06,-9.4698044e-07,-0.14071655
-0.00019305944,-0.037139893,2.8948125e-06,1.0530348e-06,-6.6836947e-07,-0.1326294
-0.00018176436,-0.046569824,2.8219656e-06,7.2130933e-07,-6.656919e-07,-0.14190674
-0.00017130375,-0.040496826,2.7994975e-06,9.69274e-07,-6.8501686e-07,-0.13568115
-0.00016452372,-0.0368042,2.8501672e-06,1.311826e-06,-6.756163e-07,-0.13116455
-0.00015343726,-0.03793335,2.738525e-06,1.1107477e-06,-6.8655936e-07,-0.1321106
-0.00014317036,-0.040222168,2.6445778e-06,8.8935485e-07,-3.0646333e-07,-0.13409424
-0.00013627112,-0.03692627,2.6432972e-06,8.837378e-07,5.4220436e-08,-0.12997437
-0.00013160706,-0.037963867,2.7224596e-06,1.4152029e-06,-1.375738e-07,-0.2038269
-0.0001271218,-0.711853,2.7125352e-06,1.8187566e-06,-4.018948e-07,-0.92526245
5.3673983e-05,-0.20840454,4.336325e-06,3.6891142e-06,5.35656e-07,-0.29959106
0.00039562583,-0.5132446,4.699308e-06,3.7463615e-06,7.0995884e-07,-0.57455444
0.00031286478,-0.49642944,3.7332939e-06,2.5059853e-06,2.6084017e-06,-0.5704346
-0.0002002716,-0.52249146,1.5276019e-06,1.8887804e-06,1.4298421e-06,-0.5222473
-0.00015921891,-0.38220215,3.3614924e-07,1.5872065e-06,8.306524e-07,-0.35516357
-9.158254e-05,-0.1282959,1.2539385e-06,9.323703e-07,2.3050234e-07,-0.106170654
-3.311038e-05,-0.039886475,8.2177576e-07,-2.7075293e-07,-4.626345e-07,-0.019195557
-3.542006e-05,-0.03164673,8.030911e-07,-3.2025855e-07,-8.69768e-07,-0.011444092
-8.4251165e-05,-0.028381348,7.855415e-07,-3.646419e-07,-1.2130185e-06,-0.007293701
-2.783537e-05,-0.02859497,1.7925631e-06,5.767215e-07,-9.344658e-07,-0.007965088
-6.492436e-05,-0.031982422,8.1729377e-07,6.2253093e-07,-8.5280044e-07,-0.0119018555
-6.0215592e-05,-0.03189087,-5.873153e-08,-1.06723746e-07,-1.3099925e-06,-0.00982666
-4.7042966e-05,-0.019561768,6.427581e-07,3.4549157e-07,-1.2433738e-06,0.0017089844
-6.8992376e-05,-0.019256592,-8.492498e-08,3.502646e-07,-9.687792e-07,0.001953125
-1.7657876e-05,-0.010131836,-2.4106703e-07,-2.1819142e-07,-1.4951802e-06,0.012237549
-4.5850873e-05,-0.0069885254,2.0247535e-07,-2.538145e-07,-1.2784731e-06,0.015533447
-4.1022897e-05,-0.0061950684,1.8661376e-07,-8.6877844e-07,-1.6920676e-06,0.017089844
-1.4767051e-05,-0.0053100586,1.9354047e-07,-1.8156716e-06,-1.9539439e-06,0.01776123
-6.529689e-05,-0.01171875,1.162407e-07,-3.5675475e-07,-1.1440716e-06,0.010253906
1.7240644e-05,0.03982544,-1.0419171e-08,-6.7960354e-07,-6.0076127e-07,0.052856445
-2.1234155e-05,0.054107666,2.8871e-08,-1.9255385e-06,-7.634226e-07,0.06109619
-0.00017824769,0.02166748,-8.511415e-07,-1.4973921e-06,-6.7061046e-07,0.038848877
-0.00018975139,0.012054443,-1.7365383e-06,-9.707583e-07,-3.380119e-07,0.026885986
8.840859e-05,0.0065612793,-1.7810962e-06,-6.967457e-07,-6.337359e-07,0.020904541
0.00012600422,0.0134887695,-8.7628723e-07,-7.096387e-07,-4.5070192e-07,0.027648926
4.069507e-05,0.03125,-1.0455551e-06,-1.0574586e-06,-8.083589e-07,0.049682617
7.736683e-05,0.035339355,-1.2620585e-06,-1.2577802e-06,-1.186243e-06,0.054107666
4.8220158e-05,0.036102295,-1.6280101e-06,-1.6211416e-06,-1.1489901e-06,0.05432129
5.4463744e-05,0.041137695,-1.7409038e-06,-9.75997e-07,-1.6238773e-06,0.05987549
7.173419e-05,0.04397583,-1.5319092e-06,-1.133827e-06,-2.1481537e-06,0.061706543
2.913177e-05,0.043029785,-1.8092978e-06,-1.8904684e-06,-2.8754293e-06,0.06185913
6.5118074e-05,0.045654297,-1.6565318e-06,-1.5092373e-06,-2.3671018e-06,0.06362915
8.223951e-05,0.045532227,-1.2851378e-06,-1.062057e-06,-1.4856341e-06,0.061950684
9.416044e-05,0.04736328,-1.9787985e-06,-1.322449e-06,-2.6623602e-06,0.06430054
4.6893954e-05,0.047454834,-1.981447e-06,-1.1153752e-06,-2.6654743e-06,0.06439209
5.438924e-05,0.049926758,-1.6014092e-06,-1.0934891e-06,-1.7984421e-06,0.066711426
6.596744e-05,0.0473938,-2.1006272e-06,-1.1714874e-06,-1.7350831e-06,0.06375122
7.034838e-05,0.047668457,-2.9567746e-06,-1.7115963e-06,-2.3084576e-06,0.06378174
6.888807e-05,0.051330566,-2.5293848e-06,-1.7352286e-06,-1.8257124e-06,0.067871094
5.415082e-05,0.055999756,-2.7168135e-06,-1.2283563e-06,-1.3448007e-06,0.0718689
7.995963e-05,0.057006836,-3.139954e-06,-1.2932578e-06,-2.480927e-06,0.07318115
0.00010032952,0.06048584,-2.505636e-06,-6.0128514e-07,-2.592773e-06,0.076934814
8.189678e-05,0.06704712,-3.0007213e-06,-6.8108784e-07,-2.4919864e-06,0.083862305
7.419288e-05,0.07318115,-3.5224657e-06,-1.330598e-06,-2.7628848e-06,0.09109497
0.00010351837,0.07949829,-3.0930096e-06,-1.3968092e-06,-3.0094234e-06,0.09753418
0.000102221966,0.082855225,-3.6792771e-06,-2.1177402e-06,-3.3113465e-06,0.10101318
7.4371696e-05,0.08483887,-3.6710117e-06,-1.467939e-06,-2.9032817e-06,0.10296631
0.00014352798,0.08895874,-2.9183575e-06,-9.057403e-07,-2.6688213e-06,0.10586548
0.00011751056,0.08755493,-2.9416988e-06,-2.2220484e-06,-3.281515e-06,0.10430908
0.00011432171,0.09133911,-3.035966e-06,-2.980698e-06,-3.629888e-06,0.10910034
9.761751e-05,0.08908081,-3.8660364e-06,-2.2742606e-06,-3.136549e-06,0.106048584
-2.69413e-05,0.050720215,-3.8061698e-06,-9.594951e-07,-2.7159404e-06,0.101989746
-0.00043603778,-0.0049743652,-4.228612e-06,-1.1234661e-06,-3.532652e-06,0.079833984
5.7965517e-05,0.2810669,-4.692003e-06,-7.5068674e-06,-4.6601344e-06,0.28909302
9.149313e-06,0.2359314,-3.6351848e-06,-3.9415027e-06,-6.456394e-07,0.19815063
3.6522746e-05,0.11437988,-4.3399923e-06,-2.64938e-06,-1.0641234e-06,0.07366943
8.2701445e-06,0.015808105,-5.3919794e-06,-3.994588e-06,-1.832319e-06,-0.02230835
2.6017427e-05,0.004211426,-5.4788834e-06,-4.135305e-06,-1.8316496e-06,-0.033233643
5.0857663e-05,0.028015137,-5.9040613e-06,-3.507419e-06,-1.5601108e-06,-0.011627197
5.2675605e-05,0.03375244,-5.9534505e-06,-3.5734265e-06,-1.0315562e-06,-0.0058288574
5.479157e-05,0.030700684,-5.331618e-06,-3.683148e-06,-9.802752e-07,-0.00970459
5.3688884e-05,0.03363037,-5.32344e-06,-3.6813144e-06,-1.7339189e-06,-0.0058898926
5.532801e-05,0.034484863,-4.7181384e-06,-2.3568282e-06,-1.9042636e-06,-0.004760742
5.2839518e-05,0.03363037,-4.725909e-06,-2.361252e-06,-1.7340062e-06,-0.0058898926
5.8233738e-05,0.024230957,-5.1380775e-06,-3.226858e-06,-1.7956481e-06,-0.015136719
4.6163797e-05,0.024108887,-5.131471e-06,-3.2218231e-06,-2.017594e-06,-0.015319824
3.810227e-05,0.024658203,-4.2324828e-06,-2.5612535e-06,-1.8229184e-06,-0.014465332
4.4360757e-05,0.023254395,-4.211761e-06,-2.5439367e-06,-1.6123231e-06,-0.016418457
3.2439828e-05,0.021118164,-3.4651603e-06,-2.9105286e-06,-1.9342115e-06,-0.017791748
3.734231e-05,0.021240234,-3.4728146e-06,-2.9163493e-06,-1.7134007e-06,-0.017578125
4.185736e-05,0.024505615,-4.3069595e-06,-2.7636124e-06,-1.5243713e-06,-0.013641357
2.1278858e-05,0.025665283,-4.313857e-06,-2.7704227e-06,-1.7195125e-06,-0.012054443
3.3169985e-05,0.024993896,-3.3714168e-06,-2.784218e-06,-1.3253011e-06,-0.012878418
3.5241246e-05,0.02432251,-3.3346296e-06,-2.1388696e-06,-1.0653166e-06,-0.013885498
3.6880374e-05,0.028869629,-3.924448e-06,-2.047338e-06,-5.6251884e-07,-0.008056641
2.373755e-05,0.024475098,-3.936555e-06,-2.4811307e-06,-1.3596145e-06,-0.012329102
2.4482608e-05,0.02722168,-3.965746e-06,-2.4866604e-06,-1.8092396e-06,-0.008636475
1.6346574e-05,0.02456665,-3.957539e-06,-2.4767069e-06,-1.3528916e-06,-0.012207031
2.7924776e-05,0.024719238,-4.000729e-06,-3.1006348e-06,-1.5813857e-06,-0.011962891
2.5942922e-05,0.02432251,-4.940579e-06,-3.083289e-06,-1.33703e-06,-0.012573242
2.7000904e-05,0.029022217,-3.9680745e-06,-2.6716152e-06,-1.3386307e-06,-0.0078125
3.2544136e-05,0.02670288,-3.353518e-06,-3.457826e-06,-1.9009749e-06,-0.010650635
3.3065677e-05,0.028808594,-5.306909e-06,-3.4659752e-06,-2.065266e-06,-0.008117676
3.5315752e-05,0.033843994,-5.298498e-06,-4.2340253e-06,-2.2888416e-06,0.07775879
0.00012798607,0.733551,-6.3343614e-06,-3.0633819e-06,-2.103683e-06,0.8226929
-0.00010305643,-0.09869385,-1.1294906e-06,1.3429672e-06,2.891582e-06,-0.018493652
-5.5119395e-05,0.057556152,2.321147e-06,2.8079958e-06,5.6406425e-06,0.16915894
9.171665e-05,-0.61846924,7.5335847e-06,4.910893e-06,6.083661e-06,-0.7086487
-0.00016511977,-0.4005127,6.689719e-06,7.2838156e-06,8.580799e-06,-0.63775635
0.00027301908,-0.06427002,9.720476e-06,1.0052056e-05,7.971947e-06,-0.33322144
0.0002553463,0.16470337,7.970259e-06,8.489442e-06,6.5258355e-06,-0.13439941
0.00027240813,0.36212158,7.3334086e-06,6.340648e-06,5.7218713e-06,0.02960205
0.00027868152,0.5655823,5.7549914e-06,4.0098093e-06,3.871275e-06,0.19961548
0.00025440753,0.74053955,2.2864551e-06,2.43666e-06,1.2590317e-06,0.3522644
0.00022806227,0.8082886,1.981156e-06,2.4110486e-06,4.5911293e-07,0.403656
0.00019440055,0.8665161,2.5270274e-06,1.7737912e-06,4.4403714e-07,0.46273804
9.064376e-05,0.8556824,-1.1145603e-06,6.5678614e-07,-3.5011908e-08,0.46035767
8.1539154e-05,0.8390808,-8.660718e-07,1.0360964e-06,-1.4196848e-07,0.4586792
6.374717e-05,0.7737427,5.7846773e-07,1.7377606e-06,-6.823975e-07,0.411438
4.1112304e-05,0.71240234,-2.2977474e-07,5.6417775e-07,-1.3525714e-06,0.35910034
2.233684e-05,0.6295471,-1.1518714e-06,1.922599e-07,-1.0228541e-06,0.27890015
-2.6509166e-05,0.5576477,-1.9631407e-06,7.9907477e-07,-4.9054506e-07,0.20831299
-1.4573336e-05,0.50738525,-1.5556288e-06,1.0320218e-06,-1.7212878e-06,0.15872192
-2.399087e-05,0.47634888,-1.9180588e-06,1.0621443e-06,-2.493267e-06,0.12698364
9.134412e-06,0.47436523,-2.7973729e-06,1.1593511e-06,-2.605666e-06,0.12506104
3.454089e-05,0.47164917,-2.0087464e-06,1.2320816e-06,-3.2515673e-06,0.12365723
7.6293945e-06,0.48910522,-1.3753015e-06,8.830393e-07,-2.550718e-06,0.14538574
-1.0058284e-05,0.49816895,-1.2876408e-06,7.892959e-07,-1.6666017e-06,0.15628052
